-4.3127E0	2.0684E-1	4.6801E0	1.0724E1
-4.0712E0	2.2115E0	-1.3218E1	1.1188E1
-4.1662E0	2.4548E0	2.097E0	5.1127E0
-2.7525E0	3.8471E0	8.2242E0	-6.7027E-1
-1.1168E0	4.4076E0	7.3307E0	2.0902E0
5.0158E-2	4.026E0	-2.3443E1	1.1963E1
1.4074E0	3.6938E0	-2.4202E1	-1.2155E1
2.8017E0	2.3717E0	-4.4697E0	-7.4266E0
3.982E0	1.5559E0	-5.1108E0	-1.5375E0
3.7765E0	3.515E-1	6.2853E0	-3.6139E0
3.1209E0	-9.0963E-1	-3.4615E0	1.9002E1
2.7644E0	-2.4419E0	1.6816E1	-2.9461E0
1.3977E0	-2.7419E0	1.5872E1	1.889E1
4.6803E-1	-2.3226E0	-2.2141E0	7.6666E-1
-1.0817E0	-2.4969E0	1.4829E1	2.0791E-1
-1.017E0	-1.6379E0	1.0768E1	-1.941E1
-2.1721E0	-6.229E-1	6.002E0	1.257E1
-1.5967E0	3.237E-1	7.0088E0	-7.8402E0
-8.9378E-1	1.1358E0	-8.1799E0	-4.4809E0
-1.7224E-1	1.2773E0	-9.0107E0	-1.4417E1
6.5903E-1	1.1513E0	-1.1384E1	1.5088E1
1.1412E0	7.0654E-1	-9.9835E0	8.7346E0
1.1601E0	-2.3558E-1	6.4784E0	5.5996E0
1.1435E0	-7.3366E-1	-2.4743E0	7.3423E-1
5.6901E-1	-8.8109E-1	3.3626E0	1.1334E1
-1.2051E0	-8.6609E-1	1.263E1	-4.8484E0
-1.0901E0	-6.3789E-1	3.2886E0	-8.1231E-2
-1.6976E0	-7.6341E-2	-2.3945E1	2.0408E-2
-1.5597E0	1.4341E0	1.7433E0	-8.0344E0
-7.8044E-1	2.1078E0	-1.1863E1	-1.3534E1
2.0204E-1	2.4758E0	7.7464E0	3.1584E1
1.4913E0	2.6336E0	3.6526E0	2.7865E0
3.0027E0	2.3272E0	-1.3204E1	-1.1576E1
3.4443E0	1.0306E0	-1.9436E0	6.6083E0
3.9037E0	-6.5226E-1	-7.4848E0	1.9098E1
4.0466E0	-2.1087E0	-1.2437E1	-2.2686E0
2.5968E0	-3.9661E0	1.4327E1	5.0753E1
1.5128E0	-4.8771E0	-1.02E1	-1.2136E1
-5.3372E-1	-4.7141E0	2.2744E1	2.0712E1
-1.7033E0	-4.6253E0	-1.2048E1	5.8299E0
-2.7291E0	-3.76E0	-7.5485E0	9.4078E0
-3.4104E0	-2.2659E0	1.9842E1	-4.2282E0
-4.3098E0	-1.2475E0	-7.1712E0	1.7988E1
-3.7824E0	4.1025E-1	-2.2852E1	2.7741E0
-2.8149E0	1.4769E0	-6.1849E0	5.9105E0
-2.1439E0	2.1494E0	-1.7648E1	3.7189E0
-1.2565E0	1.7702E0	-1.6713E1	-9.0071E0
